 1.52903260e+00  6.51029882e+00  1.52903260e+00  5.03841960e-02 
 1.62903260e+00  6.90816932e+00  1.62903260e+00  5.70039400e-02 
 1.72903260e+00  7.30279452e+00  1.72903260e+00  6.40085781e-02 
 1.82903260e+00  7.69420453e+00  1.82903260e+00  7.13942420e-02 
 1.92903260e+00  8.08242919e+00  1.92903260e+00  7.91570994e-02 
 2.02903260e+00  8.46749804e+00  2.02903260e+00  8.72933543e-02 
 2.12903260e+00  8.84944035e+00  2.12903260e+00  9.57992463e-02 
 2.22903260e+00  9.22828512e+00  2.22903260e+00  1.04671050e-01 
 2.32903260e+00  9.60406108e+00  2.32903260e+00  1.13905077e-01 
 2.42903260e+00  9.97679668e+00  2.42903260e+00  1.23497670e-01 
 2.52903260e+00  1.03465201e+01  2.52903260e+00  1.33445209e-01 
 2.62903260e+00  1.07132593e+01  2.62903260e+00  1.43744108e-01 
 2.72903260e+00  1.10770420e+01  2.72903260e+00  1.54390813e-01 
 2.82903260e+00  1.14378954e+01  2.82903260e+00  1.65381804e-01 
 2.92903260e+00  1.17958469e+01  2.92903260e+00  1.76713596e-01 
 3.02903260e+00  1.21509233e+01  3.02903260e+00  1.88382734e-01 
 3.12903260e+00  1.25031512e+01  3.12903260e+00  2.00385798e-01 
 3.22903260e+00  1.28525570e+01  3.22903260e+00  2.12719397e-01 
 3.32903260e+00  1.31991669e+01  3.32903260e+00  2.25380176e-01 
 3.42903260e+00  1.35430068e+01  3.42903260e+00  2.38364809e-01 
 3.52903260e+00  1.38841023e+01  3.52903260e+00  2.51670001e-01 
 3.62903260e+00  1.42224789e+01  3.62903260e+00  2.65292490e-01 
 3.72903260e+00  1.45581617e+01  3.72903260e+00  2.79229042e-01 
 3.82903260e+00  1.48911758e+01  3.82903260e+00  2.93476456e-01 
 3.92903260e+00  1.52215457e+01  3.92903260e+00  3.08031560e-01 
 4.02903260e+00  1.55492960e+01  4.02903260e+00  3.22891212e-01 
 4.12903260e+00  1.58744510e+01  4.12903260e+00  3.38052300e-01 
 4.22903260e+00  1.61970347e+01  4.22903260e+00  3.53511739e-01 
 4.32903260e+00  1.65170708e+01  4.32903260e+00  3.69266477e-01 
 4.42903260e+00  1.68345830e+01  4.42903260e+00  3.85313487e-01 
 4.52903260e+00  1.71495946e+01  4.52903260e+00  4.01649773e-01 
 4.62903260e+00  1.74621288e+01  4.62903260e+00  4.18272366e-01 
 4.72903260e+00  1.77722084e+01  4.72903260e+00  4.35178326e-01 
 4.82903260e+00  1.80798562e+01  4.82903260e+00  4.52364739e-01 
 4.92903260e+00  1.83850948e+01  4.92903260e+00  4.69828720e-01 
 5.02903260e+00  1.86879462e+01  5.02903260e+00  4.87567410e-01 
 5.12903260e+00  1.89884328e+01  5.12903260e+00  5.05577979e-01 
 5.22903260e+00  1.92865762e+01  5.22903260e+00  5.23857620e-01 
 5.32903260e+00  1.95823982e+01  5.32903260e+00  5.42403556e-01 
 5.42903260e+00  1.98759203e+01  5.42903260e+00  5.61213035e-01 
 5.52903260e+00  2.01671637e+01  5.52903260e+00  5.80283330e-01 
 5.62903260e+00  2.04561495e+01  5.62903260e+00  5.99611741e-01 
 5.72903260e+00  2.07428984e+01  5.72903260e+00  6.19195592e-01 
 5.82903260e+00  2.10274314e+01  5.82903260e+00  6.39032234e-01 
 5.92903260e+00  2.13097687e+01  5.92903260e+00  6.59119041e-01 
 6.02903260e+00  2.15899306e+01  6.02903260e+00  6.79453414e-01 
 6.12903260e+00  2.18679374e+01  6.12903260e+00  7.00032776e-01 
 6.22903260e+00  2.21438088e+01  6.22903260e+00  7.20854576e-01 
 6.32903260e+00  2.24175646e+01  6.32903260e+00  7.41916287e-01 
 6.42903260e+00  2.26892244e+01  6.42903260e+00  7.63215405e-01 
 6.52903260e+00  2.29588074e+01  6.52903260e+00  7.84749450e-01 
 6.62903260e+00  2.32263329e+01  6.62903260e+00  8.06515966e-01 
 6.72903260e+00  2.34918199e+01  6.72903260e+00  8.28512519e-01 
 6.82903260e+00  2.37552872e+01  6.82903260e+00  8.50736698e-01 
 6.92903260e+00  2.40167534e+01  6.92903260e+00  8.73186116e-01 
 7.02903260e+00  2.42762369e+01  7.02903260e+00  8.95858407e-01 
